"Radial: Direction [0,100,0] (m)","Radial: Density (kg/m^3)"
0.0,6.820516178318988E-4
7.0E-4,6.811090803760373E-4
0.0014,6.811090803760373E-4
0.0021000000000000003,6.81207458874237E-4
0.0028,6.81207458874237E-4
0.0035,6.808177621968718E-4
0.004200000000000001,6.808177621968718E-4
0.004900000000000001,6.790866614000192E-4
0.0056,6.790866614000192E-4
0.0063,6.790866614000192E-4
0.007,6.780357606255256E-4
0.0077,6.780357606255256E-4
0.008400000000000001,6.780357606255256E-4
0.0091,6.787366298446537E-4
0.009800000000000001,6.787366298446537E-4
0.0105,6.783452353760375E-4
0.0112,6.783452353760375E-4
0.0119,6.783452353760375E-4
0.0126,6.787547535601478E-4
0.013300000000000001,6.787547535601478E-4
0.014,6.790516547077679E-4
0.0147,6.790516547077679E-4
0.0154,6.789990703366312E-4
0.016100000000000003,6.789990703366312E-4
0.016800000000000002,6.789990703366312E-4
0.0175,6.869699715320282E-4
0.0182,6.869699715320282E-4
0.0189,7.452010032648034E-4
0.019600000000000003,7.452010032648034E-4
0.020300000000000002,0.0014293934423192118
